Timestamp (s),Fx (N),Fy (N),Fz (N),Mx (Nmm),My (Nmm),Mz (Nmm),Fx_kalman (N),Fy_kalman (N),Fz_kalman (N),Mx_kalman (Nmm),My_kalman (Nmm),Mz_kalman (Nmm),Fx_Lowpass (N),Fy_Lowpass (N),Fz_Lowpass (N),Mx_Lowpass (Nmm),My_Lowpass (Nmm),Mz_Lowpass (Nmm)
0.0,-0.05761723952947796,0.033402035582796225,2.6349815603823967,2.9546228320938646,-108.743428864805,-1.9778080298047342,-0.05617794901486345,0.0329382985060707,2.6241299992500062,3.203049270214027,-108.79313940978653,-1.9760131685009963,-0.0556450055480366,0.03283280747830684,2.6219424254776147,3.2490579930196155,-108.77641475770888,-2.016201091213887
0.10966324806213379,-0.0513951038451302,0.031237510766721426,2.64549756031216,3.2578285045243334,-107.40560651525625,-1.9160015288733359,-0.05322198813704,0.03188715387550374,2.637335878243105,3.2369046988954864,-107.9355969204583,-1.9389239354904948,-0.05352005469658341,0.03203515912251416,2.633719992894888,3.2534432487719727,-108.09101063648255,-1.9661013100436087
0.20938682556152344,-0.04752764530137078,0.0251312723382157,2.6223430650539665,2.6003311234618494,-107.76848751323922,-2.247284373865634,-0.04970269072100196,0.027711789461491828,2.62806981010524,2.8434805929374605,-107.83231762695702,-2.1295011671921493,-0.05052384999897708,0.028583215730364937,2.628031528974427,2.9268871861169075,-107.9297490748609,-2.1066928419546187
0.3177034854888916,-0.05418388347532417,0.02859451204393535,2.6335344044287594,3.036295300300633,-107.45702708540442,-1.757776886488962,-0.052472220153312835,0.028257342020078992,2.6314471151319045,2.9626466356187677,-107.6003753166212,-1.8997629272739704,-0.0523538667371506,0.028588863887150165,2.6307829667015934,2.981591243208772,-107.69338808013265,-1.9322348642217868
0.42285609245300293,-0.060327091434289035,0.03157927784294375,2.6207029549731775,1.533243558895773,-107.7799863290099,-1.6910258654830503,-0.057326797582211556,0.03031041126705528,2.624806858973239,2.079226950580278,-107.71138102703117,-1.770756328375393,-0.05634047908571982,0.03008407086504696,2.6257429608373855,2.2574174010522654,-107.7366872045713,-1.8116303648524195
0.5206961631774902,-0.06228712994796305,0.028640080987431694,2.5763235057283076,-0.6320348674937577,-110.53037337685335,-1.478411502279032,-0.060392451579742185,0.02927809038180979,2.5948424987793035,0.4035749946106968,-109.45361411324718,-1.5900772894126671,-0.0593138045168415,0.029362075926239312,2.601033233282846,0.812691266779261,-109.13353029071236,-1.6450209335657338
0.61531662940979,-0.05275002979753578,0.017817456907057695,2.61259888163281,4.193039136839147,-109.23216188021546,-1.1520731773612614,-0.05566917516197606,0.022195029361808165,2.605816546900026,2.7455926336568375,-109.31674910634902,-1.319375860952686,-0.056031917157188624,0.023589766416648512,2.606816057457828,2.502865201809197,-109.18284608546386,-1.3985470554634976
0.7266266345977783,-0.05223699958254727,0.012052985554774328,2.6073891201997164,3.805450073928217,-108.92442782395906,-2.5662059186716455,-0.0535479739985317,0.015926901573670858,2.6067884506490353,3.400620554974008,-109.07428121932209,-2.0899592148179984,-0.05413445836986795,0.017821375985711384,2.607102588828772,3.1541576378687033,-109.0536369547115,-1.9823764870675706
0.8383569717407227,-0.0565648698577067,0.03258179459986261,2.6498390281730715,3.084695241404404,-111.61062983485864,-2.7788202818756567,-0.05541251818002066,0.026220191542850917,2.6333951707942016,3.2053679732815326,-110.64183087104237,-2.5156987677861515,-0.055349664113787306,0.02520158529278699,2.6284708085009214,3.1194264396365625,-110.33213339478506,-2.3805983844716145
0.9446866512298584,-0.053591925534952775,0.04010067027675396,2.640770184196945,4.217762650722619,-108.83527060926842,-2.373369635765691,-0.054287330045700646,0.03479879918052311,2.6379531797445828,3.831062293969623,-109.52531522654121,-2.42773452660823,-0.05447079482437006,0.03265112778477045,2.634620496348933,3.6685945451795874,-109.58370200202673,-2.376984010118653
